CountryName,ElementName,Year,Count
Bahamas,Calories,2002,42
Bangladesh,Calories,2002,28
Barbados,Calories,2002,45
Belgium-Luxembourg,Calories,2002,42
Belize,Calories,2002,36
Benin,Calories,2002,36
Bermuda,Calories,2002,28
Bolivia (Plurinational State of),Calories,2002,37
Botswana,Calories,2002,42
Brazil,Calories,2002,40
Brunei Darussalam,Calories,2002,42
Bulgaria,Calories,2002,35
Burkina Faso,Calories,2002,26
Burundi,Calories,2002,26
Cambodia,Calories,2002,25
Cameroon,Calories,2002,35
Canada,Calories,2002,46
Cape Verde,Calories,2002,35
Central African Republic,Calories,2002,24
Chad,Calories,2002,24
Chile,Calories,2002,34
China,Calories,2002,43
Colombia,Calories,2002,38
Comoros,Calories,2002,26
Congo,Calories,2002,34
Costa Rica,Calories,2002,39
C“te d'Ivoire,Calories,2002,43
Cuba,Calories,2002,34
Cyprus,Calories,2002,39
Czechoslovakia,Calories,2002,42
Democratic People's Republic of Korea,Calories,2002,24
Denmark,Calories,2002,40
Djibouti,Calories,2002,34
Dominica,Calories,2002,38
Dominican Republic,Calories,2002,37
Ecuador,Calories,2002,35
Egypt,Calories,2002,39
El Salvador,Calories,2002,38
Ethiopia PDR,Calories,2002,35
Fiji,Calories,2002,38
Finland,Calories,2002,36
France,Calories,2002,42
French Polynesia,Calories,2002,38
Gabon,Calories,2002,31
Gambia,Calories,2002,26
Germany,Calories,2002,42
Ghana,Calories,2002,37
Greece,Calories,2002,38
Grenada,Calories,2002,43
Guatemala,Calories,2002,37
Guinea,Calories,2002,32
Guinea-Bissau,Calories,2002,29
Guyana,Calories,2002,38
Haiti,Calories,2002,32
Honduras,Calories,2002,32
Hungary,Calories,2002,37
Iceland,Calories,2002,37
India,Calories,2002,39
Indonesia,Calories,2002,27
Iran (Islamic Republic of),Calories,2002,32
Ireland,Calories,2002,40
Israel,Calories,2002,42
Italy,Calories,2002,39
Jamaica,Calories,2002,37
Japan,Calories,2002,45
Jordan,Calories,2002,40
Kenya,Calories,2002,35
Kiribati,Calories,2002,19
Kuwait,Calories,2002,35
Lao People's Democratic Republic,Calories,2002,27
Lebanon,Calories,2002,38
Lesotho,Calories,2002,23
Liberia,Calories,2002,25
Libya,Calories,2002,32
Madagascar,Calories,2002,33
Malawi,Calories,2002,29
Malaysia,Calories,2002,39
Maldives,Calories,2002,38
Mali,Calories,2002,30
Malta,Calories,2002,39
Mauritania,Calories,2002,30
Mauritius,Calories,2002,38
Mexico,Calories,2002,42
Mongolia,Calories,2002,26
Morocco,Calories,2002,38
Mozambique,Calories,2002,30
Myanmar,Calories,2002,31
Namibia,Calories,2002,39
Nepal,Calories,2002,26
Netherlands,Calories,2002,40
New Caledonia,Calories,2002,40
New Zealand,Calories,2002,42
Nicaragua,Calories,2002,34
Niger,Calories,2002,24
Nigeria,Calories,2002,34
Norway,Calories,2002,38
Pakistan,Calories,2002,35
Panama,Calories,2002,40
Paraguay,Calories,2002,35
Peru,Calories,2002,40
Philippines,Calories,2002,35
Poland,Calories,2002,38
Portugal,Calories,2002,38
Republic of Korea,Calories,2002,40
Romania,Calories,2002,32
Rwanda,Calories,2002,25
Saint Kitts and Nevis,Calories,2002,38
Saint Lucia,Calories,2002,36
Saint Vincent and the Grenadines,Calories,2002,35
Samoa,Calories,2002,22
Sao Tome and Principe,Calories,2002,26
Saudi Arabia,Calories,2002,42
Senegal,Calories,2002,32
Seychelles,Calories,2002,35
Sierra Leone,Calories,2002,35
Solomon Islands,Calories,2002,24
South Africa,Calories,2002,40
Spain,Calories,2002,39
Sri Lanka,Calories,2002,38
Sudan (former),Calories,2002,32
Suriname,Calories,2002,29
Swaziland,Calories,2002,38
Sweden,Calories,2002,42
Switzerland,Calories,2002,43
Syrian Arab Republic,Calories,2002,37
Thailand,Calories,2002,35
Timor-Leste,Calories,2002,23
Togo,Calories,2002,34
Trinidad and Tobago,Calories,2002,39
Tunisia,Calories,2002,39
Turkey,Calories,2002,36
Uganda,Calories,2002,32
United Arab Emirates,Calories,2002,41
United Kingdom,Calories,2002,42
United Republic of Tanzania,Calories,2002,37
United States of America,Calories,2002,43
Uruguay,Calories,2002,36
USSR,Calories,2002,43
Vanuatu,Calories,2002,22
Venezuela (Bolivarian Republic of),Calories,2002,40
Viet Nam,Calories,2002,27
Yemen,Calories,2002,34
Yugoslav SFR,Calories,2002,43
Zambia,Calories,2002,29
Zimbabwe,Calories,2002,31
Albania,Calories,2003,27
Algeria,Calories,2003,36
Angola,Calories,2003,29
Antigua and Barbuda,Calories,2003,35
Argentina,Calories,2003,39
Australia,Calories,2003,43
Austria,Calories,2003,40
Bahamas,Calories,2003,39
Bangladesh,Calories,2003,27
Barbados,Calories,2003,44
Belgium-Luxembourg,Calories,2003,42
Belize,Calories,2003,43
Benin,Calories,2003,38
Bermuda,Calories,2003,27
Bolivia (Plurinational State of),Calories,2003,38
Botswana,Calories,2003,40
Brazil,Calories,2003,39
Brunei Darussalam,Calories,2003,42
Bulgaria,Calories,2003,34
Burkina Faso,Calories,2003,27
Burundi,Calories,2003,25
Cambodia,Calories,2003,25
Cameroon,Calories,2003,35
Canada,Calories,2003,45
Cape Verde,Calories,2003,33
Central African Republic,Calories,2003,24
Chad,Calories,2003,24
Chile,Calories,2003,35
China,Calories,2003,41
Colombia,Calories,2003,38
Comoros,Calories,2003,29
Congo,Calories,2003,35
Costa Rica,Calories,2003,39
C“te d'Ivoire,Calories,2003,43
Cuba,Calories,2003,33
Cyprus,Calories,2003,37
Czechoslovakia,Calories,2003,41
Democratic People's Republic of Korea,Calories,2003,26
Denmark,Calories,2003,39
Djibouti,Calories,2003,35
Dominica,Calories,2003,37
Dominican Republic,Calories,2003,38
Ecuador,Calories,2003,33
Egypt,Calories,2003,37
El Salvador,Calories,2003,37
Ethiopia PDR,Calories,2003,34
Fiji,Calories,2003,39
Finland,Calories,2003,35
France,Calories,2003,42
French Polynesia,Calories,2003,38
Gabon,Calories,2003,33
Gambia,Calories,2003,25
Germany,Calories,2003,44
Ghana,Calories,2003,35
Greece,Calories,2003,38
Grenada,Calories,2003,41
Guatemala,Calories,2003,37
Guinea,Calories,2003,32
Guinea-Bissau,Calories,2003,30
Guyana,Calories,2003,39
Haiti,Calories,2003,30
Honduras,Calories,2003,35
Hungary,Calories,2003,38
Iceland,Calories,2003,37
India,Calories,2003,39
Indonesia,Calories,2003,28
Iran (Islamic Republic of),Calories,2003,31
Ireland,Calories,2003,39
Israel,Calories,2003,41
Italy,Calories,2003,39
Jamaica,Calories,2003,37
Japan,Calories,2003,45
Jordan,Calories,2003,38
Kenya,Calories,2003,37
Kiribati,Calories,2003,18
Kuwait,Calories,2003,33
Lao People's Democratic Republic,Calories,2003,27
Lebanon,Calories,2003,38
Lesotho,Calories,2003,23
Liberia,Calories,2003,28
Libya,Calories,2003,31
Madagascar,Calories,2003,35
Malawi,Calories,2003,31
Malaysia,Calories,2003,39
Maldives,Calories,2003,39
Mali,Calories,2003,32
Malta,Calories,2003,39
Mauritania,Calories,2003,32
Mauritius,Calories,2003,40
Mexico,Calories,2003,41
Mongolia,Calories,2003,29
Morocco,Calories,2003,40
Mozambique,Calories,2003,29
Myanmar,Calories,2003,30
Namibia,Calories,2003,40
Nepal,Calories,2003,31
Netherlands,Calories,2003,40
New Caledonia,Calories,2003,44
New Zealand,Calories,2003,43
Nicaragua,Calories,2003,34
Niger,Calories,2003,27
Nigeria,Calories,2003,33
Norway,Calories,2003,38
Pakistan,Calories,2003,35
Panama,Calories,2003,39
Paraguay,Calories,2003,36
Peru,Calories,2003,40
Philippines,Calories,2003,36
Poland,Calories,2003,39
Portugal,Calories,2003,37
Republic of Korea,Calories,2003,39
Romania,Calories,2003,33
Rwanda,Calories,2003,26
Saint Kitts and Nevis,Calories,2003,39
Saint Lucia,Calories,2003,38
Saint Vincent and the Grenadines,Calories,2003,36
Samoa,Calories,2003,25
Sao Tome and Principe,Calories,2003,28
Saudi Arabia,Calories,2003,44
Senegal,Calories,2003,34
Seychelles,Calories,2003,37
Sierra Leone,Calories,2003,35
Solomon Islands,Calories,2003,20
South Africa,Calories,2003,40
Spain,Calories,2003,40
Sri Lanka,Calories,2003,38
Sudan (former),Calories,2003,36
Suriname,Calories,2003,31
Swaziland,Calories,2003,42
Sweden,Calories,2003,42
Switzerland,Calories,2003,43
Syrian Arab Republic,Calories,2003,36
Thailand,Calories,2003,38
Timor-Leste,Calories,2003,23
Togo,Calories,2003,34
Trinidad and Tobago,Calories,2003,39
Tunisia,Calories,2003,39
Turkey,Calories,2003,37
Uganda,Calories,2003,33
United Arab Emirates,Calories,2003,40
United Kingdom,Calories,2003,42
United Republic of Tanzania,Calories,2003,37
United States of America,Calories,2003,43
Uruguay,Calories,2003,36
USSR,Calories,2003,43
Vanuatu,Calories,2003,21
Venezuela (Bolivarian Republic of),Calories,2003,37
Viet Nam,Calories,2003,27
Yemen,Calories,2003,34
Yugoslav SFR,Calories,2003,42
Zambia,Calories,2003,29
Zimbabwe,Calories,2003,34
Albania,Calories,2004,30
Algeria,Calories,2004,34
Angola,Calories,2004,29
Antigua and Barbuda,Calories,2004,37
Argentina,Calories,2004,39
Australia,Calories,2004,42
Austria,Calories,2004,42
Bahamas,Calories,2004,38
Bangladesh,Calories,2004,28
Barbados,Calories,2004,43
Belgium-Luxembourg,Calories,2004,42
Belize,Calories,2004,38
Benin,Calories,2004,38
Bermuda,Calories,2004,28
Bolivia (Plurinational State of),Calories,2004,35
Botswana,Calories,2004,38
Brazil,Calories,2004,40
Brunei Darussalam,Calories,2004,41
Bulgaria,Calories,2004,37
Burkina Faso,Calories,2004,28
Burundi,Calories,2004,27
Cambodia,Calories,2004,24
Cameroon,Calories,2004,34
Canada,Calories,2004,45
Cape Verde,Calories,2004,34
Central African Republic,Calories,2004,24
Chad,Calories,2004,24
Chile,Calories,2004,35
China,Calories,2004,41
Colombia,Calories,2004,39
Comoros,Calories,2004,27
Congo,Calories,2004,34
Costa Rica,Calories,2004,39
C“te d'Ivoire,Calories,2004,43
Cuba,Calories,2004,31
Cyprus,Calories,2004,40
Czechoslovakia,Calories,2004,41
Democratic People's Republic of Korea,Calories,2004,25
Denmark,Calories,2004,40
Djibouti,Calories,2004,29
Dominica,Calories,2004,37
Dominican Republic,Calories,2004,38
Ecuador,Calories,2004,31
Egypt,Calories,2004,36
El Salvador,Calories,2004,37
Ethiopia PDR,Calories,2004,34
Fiji,Calories,2004,39
Finland,Calories,2004,37
France,Calories,2004,42
French Polynesia,Calories,2004,37
Gabon,Calories,2004,37
Gambia,Calories,2004,29
Germany,Calories,2004,44
Ghana,Calories,2004,35
Greece,Calories,2004,40
Grenada,Calories,2004,43
Guatemala,Calories,2004,36
Guinea,Calories,2004,34
Guinea-Bissau,Calories,2004,31
Guyana,Calories,2004,38
Haiti,Calories,2004,31
Honduras,Calories,2004,34
Hungary,Calories,2004,38
Iceland,Calories,2004,39
India,Calories,2004,39
Indonesia,Calories,2004,30
Iran (Islamic Republic of),Calories,2004,31
Ireland,Calories,2004,40
Israel,Calories,2004,41
Italy,Calories,2004,39
Jamaica,Calories,2004,38
Japan,Calories,2004,44
Jordan,Calories,2004,40
Kenya,Calories,2004,36
Kiribati,Calories,2004,19
Kuwait,Calories,2004,33
Lao People's Democratic Republic,Calories,2004,25
Lebanon,Calories,2004,41
Lesotho,Calories,2004,23
Liberia,Calories,2004,27
Libya,Calories,2004,33
Madagascar,Calories,2004,33
Malawi,Calories,2004,29
Malaysia,Calories,2004,40
Maldives,Calories,2004,40
Mali,Calories,2004,33
Malta,Calories,2004,40
Mauritania,Calories,2004,29
Mauritius,Calories,2004,40
Mexico,Calories,2004,41
Mongolia,Calories,2004,26
Morocco,Calories,2004,39
Mozambique,Calories,2004,30
Myanmar,Calories,2004,31
Namibia,Calories,2004,41
Nepal,Calories,2004,29
Netherlands,Calories,2004,36
New Caledonia,Calories,2004,42
New Zealand,Calories,2004,41
Nicaragua,Calories,2004,33
Niger,Calories,2004,29
Nigeria,Calories,2004,33
Norway,Calories,2004,39
Pakistan,Calories,2004,35
Panama,Calories,2004,38
Paraguay,Calories,2004,38
Peru,Calories,2004,40
Philippines,Calories,2004,34
Poland,Calories,2004,39
Portugal,Calories,2004,38
Republic of Korea,Calories,2004,39
Romania,Calories,2004,35
Rwanda,Calories,2004,26
Saint Kitts and Nevis,Calories,2004,39
Saint Lucia,Calories,2004,38
Saint Vincent and the Grenadines,Calories,2004,37
Samoa,Calories,2004,28
Sao Tome and Principe,Calories,2004,29
Saudi Arabia,Calories,2004,41
Senegal,Calories,2004,36
Seychelles,Calories,2004,36
Sierra Leone,Calories,2004,33
Solomon Islands,Calories,2004,23
South Africa,Calories,2004,41
Spain,Calories,2004,40
Sri Lanka,Calories,2004,38
Sudan (former),Calories,2004,35
Suriname,Calories,2004,31
Swaziland,Calories,2004,42
Sweden,Calories,2004,42
Switzerland,Calories,2004,42
Syrian Arab Republic,Calories,2004,39
Thailand,Calories,2004,37
Timor-Leste,Calories,2004,23
Togo,Calories,2004,33
Trinidad and Tobago,Calories,2004,40
Tunisia,Calories,2004,39
Turkey,Calories,2004,38
Uganda,Calories,2004,32
United Arab Emirates,Calories,2004,37
United Kingdom,Calories,2004,42
United Republic of Tanzania,Calories,2004,37
United States of America,Calories,2004,43
Uruguay,Calories,2004,37
USSR,Calories,2004,45
Vanuatu,Calories,2004,21
Venezuela (Bolivarian Republic of),Calories,2004,40
Viet Nam,Calories,2004,26
Yemen,Calories,2004,36
Yugoslav SFR,Calories,2004,42
Zambia,Calories,2004,30
Zimbabwe,Calories,2004,32
Albania,Calories,2005,31
Algeria,Calories,2005,34
Angola,Calories,2005,29
Antigua and Barbuda,Calories,2005,45
Argentina,Calories,2005,39
Australia,Calories,2005,43
Austria,Calories,2005,43
Bahamas,Calories,2005,43
Bangladesh,Calories,2005,27
Barbados,Calories,2005,44
Belgium-Luxembourg,Calories,2005,43
Belize,Calories,2005,40
Benin,Calories,2005,37
Bermuda,Calories,2005,29
Bolivia (Plurinational State of),Calories,2005,36
Botswana,Calories,2005,36
Brazil,Calories,2005,39
Brunei Darussalam,Calories,2005,42
Bulgaria,Calories,2005,36
Burkina Faso,Calories,2005,31
Burundi,Calories,2005,26
Cambodia,Calories,2005,26
Cameroon,Calories,2005,34
Canada,Calories,2005,45
Cape Verde,Calories,2005,36
Central African Republic,Calories,2005,24
Chad,Calories,2005,24
Chile,Calories,2005,37
China,Calories,2005,43
Colombia,Calories,2005,38
Comoros,Calories,2005,26
Congo,Calories,2005,29
Costa Rica,Calories,2005,38
C“te d'Ivoire,Calories,2005,44
Cuba,Calories,2005,31
Cyprus,Calories,2005,37
Czechoslovakia,Calories,2005,41
Democratic People's Republic of Korea,Calories,2005,24
Denmark,Calories,2005,39
Djibouti,Calories,2005,33
Dominica,Calories,2005,38
Dominican Republic,Calories,2005,38
Ecuador,Calories,2005,33
Egypt,Calories,2005,37
El Salvador,Calories,2005,37
Ethiopia PDR,Calories,2005,37
Fiji,Calories,2005,40
Finland,Calories,2005,35
France,Calories,2005,42
French Polynesia,Calories,2005,38
Gabon,Calories,2005,35
Gambia,Calories,2005,29
Germany,Calories,2005,43
Ghana,Calories,2005,35
Greece,Calories,2005,39
Grenada,Calories,2005,43
Guatemala,Calories,2005,37
Guinea,Calories,2005,33
Guinea-Bissau,Calories,2005,29
Guyana,Calories,2005,37
Haiti,Calories,2005,29
Honduras,Calories,2005,35
Hungary,Calories,2005,38
Iceland,Calories,2005,38
India,Calories,2005,38
Indonesia,Calories,2005,29
Iran (Islamic Republic of),Calories,2005,31
Ireland,Calories,2005,40
Israel,Calories,2005,41
Italy,Calories,2005,39
Jamaica,Calories,2005,38
Japan,Calories,2005,45
Jordan,Calories,2005,39
Kenya,Calories,2005,35
Kiribati,Calories,2005,26
Kuwait,Calories,2005,36
Lao People's Democratic Republic,Calories,2005,26
Lebanon,Calories,2005,38
Lesotho,Calories,2005,23
Liberia,Calories,2005,29
Libya,Calories,2005,33
Madagascar,Calories,2005,34
Malawi,Calories,2005,27
Malaysia,Calories,2005,40
Maldives,Calories,2005,41
Mali,Calories,2005,31
Malta,Calories,2005,40
Mauritania,Calories,2005,28
Mauritius,Calories,2005,42
Mexico,Calories,2005,41
Mongolia,Calories,2005,28
Morocco,Calories,2005,39
Mozambique,Calories,2005,30
Myanmar,Calories,2005,30
Namibia,Calories,2005,39
Nepal,Calories,2005,28
Netherlands,Calories,2005,39
New Caledonia,Calories,2005,42
New Zealand,Calories,2005,42
Nicaragua,Calories,2005,33
Niger,Calories,2005,28
Nigeria,Calories,2005,33
Norway,Calories,2005,39
Pakistan,Calories,2005,35
Panama,Calories,2005,38
Paraguay,Calories,2005,38
Peru,Calories,2005,40
Philippines,Calories,2005,35
Poland,Calories,2005,39
Portugal,Calories,2005,37
Republic of Korea,Calories,2005,39
Romania,Calories,2005,36
Rwanda,Calories,2005,27
Saint Kitts and Nevis,Calories,2005,37
Saint Lucia,Calories,2005,39
Saint Vincent and the Grenadines,Calories,2005,37
Samoa,Calories,2005,26
Sao Tome and Principe,Calories,2005,27
Saudi Arabia,Calories,2005,43
Senegal,Calories,2005,37
Seychelles,Calories,2005,39
Sierra Leone,Calories,2005,33
Solomon Islands,Calories,2005,25
South Africa,Calories,2005,43
Spain,Calories,2005,40
Sri Lanka,Calories,2005,37
Sudan (former),Calories,2005,35
Suriname,Calories,2005,32
Swaziland,Calories,2005,40
Sweden,Calories,2005,43
Switzerland,Calories,2005,42
Syrian Arab Republic,Calories,2005,37
Thailand,Calories,2005,38
Timor-Leste,Calories,2005,22
Togo,Calories,2005,35
Trinidad and Tobago,Calories,2005,39
Tunisia,Calories,2005,39
Turkey,Calories,2005,39
Uganda,Calories,2005,31
United Arab Emirates,Calories,2005,36
United Kingdom,Calories,2005,43
United Republic of Tanzania,Calories,2005,36
United States of America,Calories,2005,43
Uruguay,Calories,2005,37
USSR,Calories,2005,45
Vanuatu,Calories,2005,20
Venezuela (Bolivarian Republic of),Calories,2005,40
Viet Nam,Calories,2005,29
Yemen,Calories,2005,34
Yugoslav SFR,Calories,2005,41
Zambia,Calories,2005,30
Zimbabwe,Calories,2005,34
Albania,Calories,2006,32
Algeria,Calories,2006,35
Angola,Calories,2006,29
Antigua and Barbuda,Calories,2006,40
Argentina,Calories,2006,39
Australia,Calories,2006,43
Austria,Calories,2006,43
Bahamas,Calories,2006,42
Bangladesh,Calories,2006,26
Barbados,Calories,2006,43
Belgium-Luxembourg,Calories,2006,42
Belize,Calories,2006,40
Benin,Calories,2006,42
Bermuda,Calories,2006,28
Bolivia (Plurinational State of),Calories,2006,36
Botswana,Calories,2006,37
Brazil,Calories,2006,39
Brunei Darussalam,Calories,2006,40
Bulgaria,Calories,2006,38
Burkina Faso,Calories,2006,29
Burundi,Calories,2006,25
Cambodia,Calories,2006,27
Cameroon,Calories,2006,36
Canada,Calories,2006,45
Cape Verde,Calories,2006,35
Central African Republic,Calories,2006,22
Chad,Calories,2006,24
Chile,Calories,2006,36
China,Calories,2006,43
Colombia,Calories,2006,38
Comoros,Calories,2006,27
Congo,Calories,2006,29
Costa Rica,Calories,2006,40
C“te d'Ivoire,Calories,2006,42
Cuba,Calories,2006,31
Cyprus,Calories,2006,40
Czechoslovakia,Calories,2006,41
Democratic People's Republic of Korea,Calories,2006,23
Denmark,Calories,2006,41
Djibouti,Calories,2006,37
Dominica,Calories,2006,38
Dominican Republic,Calories,2006,38
Ecuador,Calories,2006,32
Egypt,Calories,2006,37
El Salvador,Calories,2006,37
Ethiopia PDR,Calories,2006,35
