CountryName,Measurement,Year,Dominance
Sao Tome and Principe,Calories,1965,0.27626099
Saudi Arabia,Calories,1965,0.211560694
Senegal,Calories,1965,0.293017456
Seychelles,Calories,1965,0.442332066
Sierra Leone,Calories,1965,0.44
Solomon Islands,Calories,1965,0.410635155
South Africa,Calories,1965,0.495634096
Spain,Calories,1965,0.373987399
Sri Lanka,Calories,1965,0.487276155
Sudan (former),Calories,1965,0.354372624
Suriname,Calories,1965,0.390243902
Swaziland,Calories,1965,0.40715048
Sweden,Calories,1965,0.239107333
Switzerland,Calories,1965,0.316013629
Syrian Arab Republic,Calories,1965,0.584997302
Thailand,Calories,1965,0.783278328
Timor-Leste,Calories,1965,0.504201681
Togo,Calories,1965,0.270833333
Trinidad and Tobago,Calories,1965,0.328800389
Tunisia,Calories,1965,0.557601511
Turkey,Calories,1965,0.526890416
Uganda,Calories,1965,0.155933763
United Arab Emirates,Calories,1965,0.47816092
United Kingdom,Calories,1965,0.339869281
United Republic of Tanzania,Calories,1965,0.296064959
United States of America,Calories,1965,0.252609603
Uruguay,Calories,1965,0.450771056
USSR,Calories,1965,0.457593688
Vanuatu,Calories,1965,0.370919881
Venezuela (Bolivarian Republic of),Calories,1965,0.208226221
Viet Nam,Calories,1965,0.789994183
Yemen,Calories,1965,0.563992652
Yugoslav SFR,Calories,1965,0.565837601
Zambia,Calories,1965,0.642529322
Zimbabwe,Calories,1965,0.45941807
Albania,Calories,1966,0.397866667
Algeria,Calories,1966,0.59644503
Angola,Calories,1966,0.374282434
Antigua and Barbuda,Calories,1966,0.335860058
Argentina,Calories,1966,0.409889094
Australia,Calories,1966,0.41255144
Austria,Calories,1966,0.254537205
Bahamas,Calories,1966,0.237738027
Bangladesh,Calories,1966,0.791295747
Barbados,Calories,1966,0.256501785
Belgium-Luxembourg,Calories,1966,0.362227603
Belize,Calories,1966,0.360252366
Benin,Calories,1966,0.267846945
Bermuda,Calories,1966,0.25545996
Bolivia (Plurinational State of),Calories,1966,0.250495704
Botswana,Calories,1966,0.376492772
Brazil,Calories,1966,0.209117939
Brunei Darussalam,Calories,1966,0.37695806
Bulgaria,Calories,1966,0.542350184
Burkina Faso,Calories,1966,0.360716492
Burundi,Calories,1966,0.287239204
Cambodia,Calories,1966,0.791946309
Cameroon,Calories,1966,0.200104221
Canada,Calories,1966,0.302980132
Cape Verde,Calories,1966,0.491727333
Central African Republic,Calories,1966,0.43321483
Chad,Calories,1966,0.341718083
Chile,Calories,1966,0.507029877
China,Calories,1966,0.39375
Colombia,Calories,1966,0.233440514
Comoros,Calories,1966,0.312529329
Congo,Calories,1966,0.592689295
Costa Rica,Calories,1966,0.246268657
C“te d'Ivoire,Calories,1966,0.223129837
Cuba,Calories,1966,0.292824074
Cyprus,Calories,1966,0.389765458
Czechoslovakia,Calories,1966,0.366013072
Democratic People's Republic of Korea,Calories,1966,0.449054622
Denmark,Calories,1966,0.259746835
Djibouti,Calories,1966,0.259044863
Dominica,Calories,1966,0.27880331
Dominican Republic,Calories,1966,0.182254197
Ecuador,Calories,1966,0.178106509
Egypt,Calories,1966,0.335027726
El Salvador,Calories,1966,0.398679868
Ethiopia PDR,Calories,1966,0.245367412
Fiji,Calories,1966,0.238772788
Finland,Calories,1966,0.284928493
France,Calories,1966,0.371005095
French Polynesia,Calories,1966,0.349954669
Gabon,Calories,1966,0.329994435
Gambia,Calories,1966,0.30155642
Germany,Calories,1966,0.231397024
Ghana,Calories,1966,0.225405405
Greece,Calories,1966,0.478314239
Grenada,Calories,1966,0.303188406
Guatemala,Calories,1966,0.592200557
Guinea,Calories,1966,0.224899598
Guinea-Bissau,Calories,1966,0.370392042
Guyana,Calories,1966,0.295687885
Haiti,Calories,1966,0.221974345
Honduras,Calories,1966,0.532920653
Hungary,Calories,1966,0.53145917
Iceland,Calories,1966,0.353628536
India,Calories,1966,0.328439369
Indonesia,Calories,1966,0.498830409
Iran (Islamic Republic of),Calories,1966,0.550438596
Ireland,Calories,1966,0.413955681
Israel,Calories,1966,0.421800948
Italy,Calories,1966,0.458205521
Jamaica,Calories,1966,0.302850995
Japan,Calories,1966,0.463616558
Jordan,Calories,1966,0.515015015
Kenya,Calories,1966,0.488049713
Kiribati,Calories,1966,0.370529944
Kuwait,Calories,1966,0.37804878
Lao People's Democratic Republic,Calories,1966,0.861329147
Lebanon,Calories,1966,0.525888325
Lesotho,Calories,1966,0.386942675
Liberia,Calories,1966,0.453962437
Libya,Calories,1966,0.464446953
Madagascar,Calories,1966,0.582867784
Malawi,Calories,1966,0.678852383
Malaysia,Calories,1966,0.533023256
Maldives,Calories,1966,0.201079622
Mali,Calories,1966,0.319027182
Malta,Calories,1966,0.487298899
Mauritania,Calories,1966,0.388273616
Mauritius,Calories,1966,0.402700186
Mexico,Calories,1966,0.494628678
Mongolia,Calories,1966,0.727769111
Morocco,Calories,1966,0.395701026
Mozambique,Calories,1966,0.446359088
Myanmar,Calories,1966,0.753623188
Namibia,Calories,1966,0.252585738
Nepal,Calories,1966,0.442767296
Netherlands,Calories,1966,0.285085575
New Caledonia,Calories,1966,0.270506108
New Zealand,Calories,1966,0.384526559
Nicaragua,Calories,1966,0.388564761
Niger,Calories,1966,0.542479547
Nigeria,Calories,1966,0.214936248
Norway,Calories,1966,0.297747307
Pakistan,Calories,1966,0.500554939
Panama,Calories,1966,0.327740492
Paraguay,Calories,1966,0.203059072
Peru,Calories,1966,0.167835942
Philippines,Calories,1966,0.505548705
Poland,Calories,1966,0.296617162
Portugal,Calories,1966,0.237636211
Republic of Korea,Calories,1966,0.501904359
Romania,Calories,1966,0.463978074
Rwanda,Calories,1966,0.22579001
Saint Kitts and Nevis,Calories,1966,0.290283645
Saint Lucia,Calories,1966,0.29075183
Saint Vincent and the Grenadines,Calories,1966,0.291644492
Samoa,Calories,1966,0.280670257
Sao Tome and Principe,Calories,1966,0.255613951
Saudi Arabia,Calories,1966,0.221120187
Senegal,Calories,1966,0.256476684
Seychelles,Calories,1966,0.370616687
Sierra Leone,Calories,1966,0.466382576
Solomon Islands,Calories,1966,0.398429833
South Africa,Calories,1966,0.463837159
Spain,Calories,1966,0.390569395
Sri Lanka,Calories,1966,0.487523105
Sudan (former),Calories,1966,0.234716981
Suriname,Calories,1966,0.377287406
Swaziland,Calories,1966,0.372192513
Sweden,Calories,1966,0.241758242
Switzerland,Calories,1966,0.302542373
Syrian Arab Republic,Calories,1966,0.586041556
Thailand,Calories,1966,0.799702529
Timor-Leste,Calories,1966,0.491316932
Togo,Calories,1966,0.277803415
Trinidad and Tobago,Calories,1966,0.320736434
Tunisia,Calories,1966,0.572906404
Turkey,Calories,1966,0.508222396
Uganda,Calories,1966,0.153846154
United Arab Emirates,Calories,1966,0.527237354
United Kingdom,Calories,1966,0.335828343
United Republic of Tanzania,Calories,1966,0.27480457
United States of America,Calories,1966,0.246027678
Uruguay,Calories,1966,0.466398621
USSR,Calories,1966,0.452724359
Vanuatu,Calories,1966,0.373615307
Venezuela (Bolivarian Republic of),Calories,1966,0.204724409
Viet Nam,Calories,1966,0.793753683
Yemen,Calories,1966,0.533656762
Yugoslav SFR,Calories,1966,0.563893805
Zambia,Calories,1966,0.59346468
Zimbabwe,Calories,1966,0.465570401
Albania,Calories,1967,0.392762108
Algeria,Calories,1967,0.597622028
Angola,Calories,1967,0.363893605
Antigua and Barbuda,Calories,1967,0.307443366
Argentina,Calories,1967,0.397321429
Australia,Calories,1967,0.41325738
Austria,Calories,1967,0.255329008
Bahamas,Calories,1967,0.244004796
Bangladesh,Calories,1967,0.766737513
Barbados,Calories,1967,0.284053928
Belgium-Luxembourg,Calories,1967,0.339242932
Belize,Calories,1967,0.341748768
Benin,Calories,1967,0.244356659
Bermuda,Calories,1967,0.265984655
Bolivia (Plurinational State of),Calories,1967,0.267560664
Botswana,Calories,1967,0.344951923
Brazil,Calories,1967,0.194874275
Brunei Darussalam,Calories,1967,0.407603465
Bulgaria,Calories,1967,0.51774744
Burkina Faso,Calories,1967,0.388050694
Burundi,Calories,1967,0.301003344
Cambodia,Calories,1967,0.776799586
Cameroon,Calories,1967,0.190401669
Canada,Calories,1967,0.305908338
Cape Verde,Calories,1967,0.493123772
Central African Republic,Calories,1967,0.435074269
Chad,Calories,1967,0.336194564
Chile,Calories,1967,0.500891266
China,Calories,1967,0.393797542
Colombia,Calories,1967,0.229677419
Comoros,Calories,1967,0.337825279
Congo,Calories,1967,0.560796646
Costa Rica,Calories,1967,0.232074439
C“te d'Ivoire,Calories,1967,0.220060527
Cuba,Calories,1967,0.288472459
Cyprus,Calories,1967,0.366883117
Czechoslovakia,Calories,1967,0.361111111
Democratic People's Republic of Korea,Calories,1967,0.405254332
Denmark,Calories,1967,0.261491318
Djibouti,Calories,1967,0.245710364
Dominica,Calories,1967,0.290115533
Dominican Republic,Calories,1967,0.160244648
Ecuador,Calories,1967,0.171113689
Egypt,Calories,1967,0.352245863
El Salvador,Calories,1967,0.397779229
Ethiopia PDR,Calories,1967,0.241094148
Fiji,Calories,1967,0.264220183
Finland,Calories,1967,0.287521564
France,Calories,1967,0.350462963
French Polynesia,Calories,1967,0.344011142
Gabon,Calories,1967,0.318887105
Gambia,Calories,1967,0.310868533
Germany,Calories,1967,0.23271665
Ghana,Calories,1967,0.212244898
Greece,Calories,1967,0.479175091
Grenada,Calories,1967,0.303448276
Guatemala,Calories,1967,0.591314031
Guinea,Calories,1967,0.20201005
Guinea-Bissau,Calories,1967,0.392963626
Guyana,Calories,1967,0.291428571
Haiti,Calories,1967,0.221408451
Honduras,Calories,1967,0.514348786
Hungary,Calories,1967,0.551066727
Iceland,Calories,1967,0.361006289
India,Calories,1967,0.348812665
Indonesia,Calories,1967,0.504363002
Iran (Islamic Republic of),Calories,1967,0.576021798
Ireland,Calories,1967,0.400745573
Israel,Calories,1967,0.420403126
Italy,Calories,1967,0.455024464
Jamaica,Calories,1967,0.302705462
Japan,Calories,1967,0.44640551
Jordan,Calories,1967,0.480959833
Kenya,Calories,1967,0.494252874
Kiribati,Calories,1967,0.352376981
Kuwait,Calories,1967,0.377025739
Lao People's Democratic Republic,Calories,1967,0.856843209
Lebanon,Calories,1967,0.522321429
Lesotho,Calories,1967,0.428950159
Liberia,Calories,1967,0.423280423
Libya,Calories,1967,0.467864924
Madagascar,Calories,1967,0.588369963
Malawi,Calories,1967,0.704964539
Malaysia,Calories,1967,0.534043539
Maldives,Calories,1967,0.196877122
Mali,Calories,1967,0.328410689
Malta,Calories,1967,0.494915254
Mauritania,Calories,1967,0.379423329
Mauritius,Calories,1967,0.379375591
Mexico,Calories,1967,0.497475906
Mongolia,Calories,1967,0.745228216
Morocco,Calories,1967,0.456605593
Mozambique,Calories,1967,0.452882483
Myanmar,Calories,1967,0.767918089
Namibia,Calories,1967,0.251096491
Nepal,Calories,1967,0.472576531
Netherlands,Calories,1967,0.276450512
New Caledonia,Calories,1967,0.270696452
New Zealand,Calories,1967,0.377791189
Nicaragua,Calories,1967,0.376638177
Niger,Calories,1967,0.532648126
Nigeria,Calories,1967,0.199770379
Norway,Calories,1967,0.298439859
Pakistan,Calories,1967,0.459324848
Panama,Calories,1967,0.344191097
Paraguay,Calories,1967,0.215440793
Peru,Calories,1967,0.164058284
Philippines,Calories,1967,0.494512195
Poland,Calories,1967,0.297827903
Portugal,Calories,1967,0.235410877
Republic of Korea,Calories,1967,0.524907369
Romania,Calories,1967,0.46429996
Rwanda,Calories,1967,0.259813084
Saint Kitts and Nevis,Calories,1967,0.291192331
Saint Lucia,Calories,1967,0.283663705
Saint Vincent and the Grenadines,Calories,1967,0.250679717
Samoa,Calories,1967,0.297639609
Sao Tome and Principe,Calories,1967,0.208353337
Saudi Arabia,Calories,1967,0.221387283
Senegal,Calories,1967,0.261132728
Seychelles,Calories,1967,0.39602649
Sierra Leone,Calories,1967,0.470125058
Solomon Islands,Calories,1967,0.387018058
South Africa,Calories,1967,0.479537367
Spain,Calories,1967,0.372103387
Sri Lanka,Calories,1967,0.367633726
Sudan (former),Calories,1967,0.368421053
Suriname,Calories,1967,0.356471816
Swaziland,Calories,1967,0.270044543
Sweden,Calories,1967,0.237102658
Switzerland,Calories,1967,0.307107734
Syrian Arab Republic,Calories,1967,0.580937973
Thailand,Calories,1967,0.792768484
Timor-Leste,Calories,1967,0.504029304
Togo,Calories,1967,0.25646744
Trinidad and Tobago,Calories,1967,0.322854291
Tunisia,Calories,1967,0.556781609
Turkey,Calories,1967,0.499606609
Uganda,Calories,1967,0.16606983
United Arab Emirates,Calories,1967,0.36353211
United Kingdom,Calories,1967,0.327079108
United Republic of Tanzania,Calories,1967,0.301679587
United States of America,Calories,1967,0.245311708
Uruguay,Calories,1967,0.46397188
USSR,Calories,1967,0.441720257
Vanuatu,Calories,1967,0.339167455
Venezuela (Bolivarian Republic of),Calories,1967,0.205821206
Viet Nam,Calories,1967,0.789935635
Yemen,Calories,1967,0.542424242
Yugoslav SFR,Calories,1967,0.567222419
Zambia,Calories,1967,0.594774347
Zimbabwe,Calories,1967,0.499033816
Albania,Calories,1968,0.410805301
Algeria,Calories,1968,0.578437311
Angola,Calories,1968,0.363102233
Antigua and Barbuda,Calories,1968,0.30339196
Argentina,Calories,1968,0.397418781
Australia,Calories,1968,0.403426791
Austria,Calories,1968,0.254486884
Bahamas,Calories,1968,0.241215009
Bangladesh,Calories,1968,0.795247725
Barbados,Calories,1968,0.245441104
Belgium-Luxembourg,Calories,1968,0.352999017
Belize,Calories,1968,0.345546431
Benin,Calories,1968,0.268759979
Bermuda,Calories,1968,0.253529773
Bolivia (Plurinational State of),Calories,1968,0.242236025
Botswana,Calories,1968,0.302623907
Brazil,Calories,1968,0.190453907
Brunei Darussalam,Calories,1968,0.426645931
Bulgaria,Calories,1968,0.541908998
Burkina Faso,Calories,1968,0.401683704
Burundi,Calories,1968,0.303714151
Cambodia,Calories,1968,0.777663934
Cameroon,Calories,1968,0.203535354
Canada,Calories,1968,0.304803976
Cape Verde,Calories,1968,0.532601235
Central African Republic,Calories,1968,0.451858913
Chad,Calories,1968,0.344190569
Chile,Calories,1968,0.493832599
China,Calories,1968,0.398910412
Colombia,Calories,1968,0.228516868
Comoros,Calories,1968,0.320702403
Congo,Calories,1968,0.541009464
Costa Rica,Calories,1968,0.252401281
C“te d'Ivoire,Calories,1968,0.212121212
Cuba,Calories,1968,0.282632743
Cyprus,Calories,1968,0.384770346
Czechoslovakia,Calories,1968,0.35755102
Democratic People's Republic of Korea,Calories,1968,0.402439024
Denmark,Calories,1968,0.257216495
Djibouti,Calories,1968,0.230664858
Dominica,Calories,1968,0.307785888
Dominican Republic,Calories,1968,0.184367542
Ecuador,Calories,1968,0.181168057
Egypt,Calories,1968,0.342215989
El Salvador,Calories,1968,0.38906548
Ethiopia PDR,Calories,1968,0.249333333
Fiji,Calories,1968,0.265466297
Finland,Calories,1968,0.281993205
France,Calories,1968,0.357310766
French Polynesia,Calories,1968,0.359060403
Gabon,Calories,1968,0.331778123
Gambia,Calories,1968,0.284976526
Germany,Calories,1968,0.22605364
Ghana,Calories,1968,0.195492662
Greece,Calories,1968,0.45519429
Grenada,Calories,1968,0.292975443
Guatemala,Calories,1968,0.581949059
Guinea,Calories,1968,0.215477997
Guinea-Bissau,Calories,1968,0.329949239
Guyana,Calories,1968,0.301886792
Haiti,Calories,1968,0.215720023
Honduras,Calories,1968,0.521835268
Hungary,Calories,1968,0.556932966
Iceland,Calories,1968,0.351301115
India,Calories,1968,0.358678553
Indonesia,Calories,1968,0.515535098
Iran (Islamic Republic of),Calories,1968,0.582568807
Ireland,Calories,1968,0.3974122
Israel,Calories,1968,0.420289855
Italy,Calories,1968,0.450849963
Jamaica,Calories,1968,0.322696861
Japan,Calories,1968,0.433016422
Jordan,Calories,1968,0.548486403
Kenya,Calories,1968,0.50625
Kiribati,Calories,1968,0.350599315
Kuwait,Calories,1968,0.356563246
Lao People's Democratic Republic,Calories,1968,0.84579195
Lebanon,Calories,1968,0.506076811
Lesotho,Calories,1968,0.453919492
Liberia,Calories,1968,0.459446789
Libya,Calories,1968,0.460650577
Madagascar,Calories,1968,0.573148974
Malawi,Calories,1968,0.685346808
Malaysia,Calories,1968,0.512061903
Maldives,Calories,1968,0.199048913
Mali,Calories,1968,0.337034618
Malta,Calories,1968,0.485880399
Mauritania,Calories,1968,0.373978202
Mauritius,Calories,1968,0.339353612
Mexico,Calories,1968,0.50448833
Mongolia,Calories,1968,0.750656168
Morocco,Calories,1968,0.475891996
Mozambique,Calories,1968,0.464493597
Myanmar,Calories,1968,0.766386555
Namibia,Calories,1968,0.244383562
Nepal,Calories,1968,0.468190241
Netherlands,Calories,1968,0.283018868
New Caledonia,Calories,1968,0.294505495
New Zealand,Calories,1968,0.373308733
Nicaragua,Calories,1968,0.379676159
Niger,Calories,1968,0.559041643
Nigeria,Calories,1968,0.200460829
Norway,Calories,1968,0.294029102
Pakistan,Calories,1968,0.426378624
Panama,Calories,1968,0.296992481
Paraguay,Calories,1968,0.214394323
Peru,Calories,1968,0.207256734
Philippines,Calories,1968,0.486858573
Poland,Calories,1968,0.297593921
Portugal,Calories,1968,0.255177804
Republic of Korea,Calories,1968,0.477606025
Romania,Calories,1968,0.460931334
Rwanda,Calories,1968,0.272195122
Saint Kitts and Nevis,Calories,1968,0.282985075
Saint Lucia,Calories,1968,0.284949833
Saint Vincent and the Grenadines,Calories,1968,0.272486772
Samoa,Calories,1968,0.285714286
Sao Tome and Principe,Calories,1968,0.203488372
Saudi Arabia,Calories,1968,0.214492754
Senegal,Calories,1968,0.276861346
Seychelles,Calories,1968,0.40403423
Sierra Leone,Calories,1968,0.484294421
Solomon Islands,Calories,1968,0.383548067
South Africa,Calories,1968,0.494773519
Spain,Calories,1968,0.379963899
Sri Lanka,Calories,1968,0.409791478
Sudan (former),Calories,1968,0.408232119
Suriname,Calories,1968,0.400311526
Swaziland,Calories,1968,0.349459599
Sweden,Calories,1968,0.231137088
Switzerland,Calories,1968,0.313069909
Syrian Arab Republic,Calories,1968,0.584758183
Thailand,Calories,1968,0.797268908
Timor-Leste,Calories,1968,0.506110712
